/mnt/nvme_data01/matsumoto/w2vNoiseTrain/MIXED_WAV/all/raw/org/train_nodup
data/format.10/A08F0930_0944588_0951360.wav	108352
data/format.10/A07M0850_0968710_0975564.wav	109664
data/format.10/A08F0176_0281415_0287141.wav	91616
data/format.10/A07M0841_0442165_0448159.wav	95904
data/format.10/A08M0209_1071501_1075311.wav	60960
data/format.10/A08M0463_0773130_0775931.wav	44816
data/format.10/A08M0186_0915713_0925959.wav	163936
data/format.10/A08M0744_0808162_0813024.wav	77792
data/format.10/A07M0896_0961260_0974319.wav	208944
data/format.10/A07M0780_0824916_0834925.wav	160144
data/format.10/A08M0744_0010578_0017944.wav	117856
data/format.10/A08M0463_0244693_0248092.wav	54384
data/format.10/A08F0709_0654442_0661901.wav	119344
data/format.10/A08M0215_0080391_0083206.wav	45040
data/format.10/A08F0742_0599957_0602797.wav	45440
data/format.10/A07M0869_0775653_0786379.wav	171616
data/format.10/A08M0763_0332546_0337369.wav	77168
data/format.10/A08M0504_0026227_0029198.wav	47536
data/format.10/A08M0763_0931363_0941659.wav	164736
data/format.10/A08M0186_1377807_1386084.wav	132320
data/format.10/A07M0961_0622468_0627694.wav	83616
data/format.10/A08F0709_0368491_0373895.wav	86464
data/format.10/A07M0926_0421329_0436393.wav	241024
data/format.10/A07M0804_0821474_0825554.wav	65280
data/format.10/A07M0912_1008107_1014409.wav	100800
data/format.10/A08M0463_0567632_0575110.wav	119648
data/format.10/A07M0912_1026013_1037540.wav	184480
data/format.10/A08M0488_0892713_0896742.wav	64464
data/format.10/A07M0907_0381753_0385477.wav	59584
data/format.10/A08M0786_0885511_0895906.wav	166320
data/format.10/A08M0257_0400007_0404769.wav	76192
data/format.10/A07M0850_1314502_1323095.wav	137600
data/format.10/A08M0689_0374708_0384169.wav	151376
data/format.10/A08F0742_0762329_0767011.wav	74912
data/format.10/A08M0214_0047991_0053043.wav	80832
data/format.10/A08F0552_0524499_0534032.wav	152528
data/format.10/A08M0744_0454194_0459188.wav	79904
data/format.10/A08M0725_0730115_0742276.wav	194576
data/format.10/A08M0615_0055971_0062894.wav	110768
data/format.10/A08M0463_0717291_0727364.wav	161168
data/format.10/A08M0712_1052301_1064711.wav	198560
data/format.10/A08F0552_0646445_0648672.wav	35632
data/format.10/A08F0742_0566567_0574787.wav	131520
data/format.10/A08F0742_0990808_0993255.wav	39152
data/format.10/A07M0896_0104761_0106910.wav	34384
data/format.10/A08M0257_0519904_0527782.wav	126048
data/format.10/A08F0499_1059351_1061401.wav	32800
data/format.10/A08F0552_0697891_0705953.wav	128992
data/format.10/A08M0322_0312409_0320490.wav	129296
data/format.10/A07M0896_1010683_1018085.wav	118560
data/format.10/A08M0322_0860743_0868527.wav	124544
data/format.10/A08M0214_0599677_0612611.wav	206944
data/format.10/A08F0935_0764901_0772490.wav	121424
data/format.10/A08M0189_0597207_0599485.wav	36448
data/format.10/A08F0709_0232320_0238188.wav	93888
data/format.10/A07M0956_0471014_0479431.wav	134672
data/format.10/A07M0862_0402461_0407955.wav	87904
data/format.10/A08F0686_1272280_1274362.wav	33280
data/format.10/A08M0189_0860370_0864375.wav	64080
data/format.10/A07M0841_0550662_0552926.wav	36224
data/format.10/A08M0215_0337978_0342064.wav	65376
data/format.10/A08M0488_0878497_0882880.wav	70128
data/format.10/A07M0797_0577630_0582507.wav	78032
data/format.10/A08M0189_0087468_0098122.wav	170464
data/format.10/A08M0488_0382522_0384907.wav	38160
data/format.10/A08F0552_0877181_0879186.wav	32080
data/format.10/A07M0780_0157843_0160151.wav	36928
data/format.10/A08F0499_1085126_1095177.wav	160800
data/format.10/A08F0552_0954149_0966930.wav	204496
data/format.10/A08M0186_0038861_0043101.wav	67840
data/format.10/A08M0515_0216125_0222248.wav	97968
data/format.10/A07M0912_0607150_0617532.wav	166112
data/format.10/A08M0725_0254697_0266573.wav	190016
data/format.10/A08M0214_0514246_0517283.wav	48592
data/format.10/A08M0809_1094623_1107835.wav	211520
data/format.10/A08M0461_0020691_0025886.wav	83120
data/format.10/A07M0873_0296516_0301458.wav	79072
data/format.10/A08M0597_0682660_0694729.wav	193104
data/format.10/A08F0930_0461653_0463739.wav	33376
data/format.10/A07M0873_0852770_0855674.wav	46464
data/format.10/A08F0935_0639626_0644708.wav	81312
data/format.10/A07M0926_0770852_0783993.wav	210256
data/format.10/A07M0797_0210219_0216569.wav	101600
data/format.10/A07M0841_1053112_1058907.wav	92800
data/format.10/A08M0504_0837105_0849594.wav	199824
data/format.10/A07M0848_0961869_0964511.wav	42272
data/format.10/A07M0912_0692602_0698078.wav	87616
data/format.10/A08M0515_0684175_0686725.wav	40800
data/format.10/A08M0488_0296528_0300193.wav	58640
data/format.10/A08M0744_0022984_0033957.wav	175568
data/format.10/A08M0515_1145360_1148581.wav	51520
data/format.10/A08M0784_1081078_1089795.wav	139520
data/format.10/A08M0701_1199548_1205264.wav	91360
data/format.10/A08M0597_0220685_0232289.wav	185664
data/format.10/A08F0499_0895199_0899831.wav	74112
data/format.10/A08M0515_0294874_0303945.wav	145136
data/format.10/A08M0371_0664429_0674560.wav	162096
data/format.10/A08M0515_0443784_0448015.wav	67696
data/format.10/A08M0189_0218166_0220376.wav	35360
data/format.10/A07M0862_0408737_0411402.wav	42640
data/format.10/A08F0552_0059258_0070158.wav	174400
data/format.10/A08F0323_0565481_0567805.wav	37184
data/format.10/A08M0214_0650426_0660927.wav	168016
data/format.10/A08M0215_0638916_0644197.wav	84496
data/format.10/A08M0672_0367351_0372035.wav	74944
data/format.10/A08F0930_1022630_1034901.wav	196320
data/format.10/A08M0488_0526804_0529235.wav	38896
data/format.10/A07M0912_0556038_0561101.wav	81008
data/format.10/A07M0872_0378338_0381669.wav	53296
data/format.10/A08M0515_1092762_1103338.wav	169280
data/format.10/A08M0528_0485297_0488439.wav	50272
data/format.10/A08M0488_0042971_0048212.wav	83856
data/format.10/A07M0873_0731747_0741804.wav	160912
data/format.10/A08M0257_0266732_0270201.wav	55504
data/format.10/A08M0809_0536979_0540638.wav	58544
data/format.10/A07M0896_0715939_0727172.wav	179728
data/format.10/A07M0869_0651874_0654780.wav	46496
data/format.10/A07M0816_0150752_0154519.wav	60272
data/format.10/A08M0277_0733205_0737464.wav	68144
data/format.10/A08M0277_0688195_0697661.wav	151456
data/format.10/A08M0206_0768065_0778360.wav	164720
data/format.10/A07M0907_0690271_0694771.wav	72000
data/format.10/A07M0912_0192242_0207804.wav	248992
data/format.10/A08F0920_0576324_0579109.wav	44560
data/format.10/A08M0585_0301074_0303228.wav	34464
data/format.10/A08M0760_1231570_1236660.wav	81440
data/format.10/A07M0872_0263737_0267121.wav	54144
data/format.10/A08F0709_0215963_0221029.wav	81056
data/format.10/A08F0935_0244048_0249260.wav	83392
data/format.10/A08M0528_1364983_1370919.wav	95040
data/format.10/A08M0689_0900252_0911727.wav	183600
data/format.10/A08F0709_0732161_0735804.wav	58288
data/format.10/A08M0322_0039684_0044185.wav	72016
data/format.10/A08M0488_0628862_0631675.wav	45008
data/format.10/A08M0701_0584854_0587570.wav	43456
data/format.10/A08M0834_0115398_0117449.wav	32816
data/format.10/A07M0869_1220972_1225530.wav	72960
data/format.10/A08M0214_0917154_0919283.wav	34064
data/format.10/A08M0186_0344011_0353423.wav	150592
data/format.10/A07M0843_0242916_0245617.wav	43216
data/format.10/A07M0774_1079212_1094623.wav	246560
data/format.10/A08M0672_0139915_0150043.wav	162048
data/format.10/A08M0209_0759748_0763224.wav	55616
data/format.10/A07M0869_0710572_0718296.wav	123584
data/format.10/A08F0920_0709531_0720692.wav	178576
data/format.10/A07M0792_0644246_0654687.wav	167056
data/format.10/A07M0774_1174267_1189138.wav	237920
data/format.10/A08M0174_0987908_0994215.wav	100912
data/format.10/A08M0515_0886969_0901450.wav	231696
data/format.10/A07M0869_0797118_0804037.wav	110704
data/format.10/A08M0214_1084325_1097382.wav	208800
data/format.10/A07M0869_1168779_1173167.wav	70240
data/format.10/A08M0301_0921469_0929550.wav	129296
data/format.10/A08F0552_0538481_0541291.wav	44960
data/format.10/A07M0843_1104249_1115241.wav	175840
data/format.10/A07M0850_0935975_0938538.wav	41008
data/format.10/A08M0301_1318334_1328748.wav	166720
data/format.10/A08F0709_0434096_0442913.wav	141072
data/format.10/A08F0686_0794652_0799326.wav	74784
data/format.10/A08M0174_0809231_0814906.wav	90800
data/format.10/A08M0809_1172960_1180425.wav	119360
data/format.10/A07M0869_1001889_1014255.wav	197760
data/format.10/A08M0615_0419347_0426879.wav	120512
data/format.10/A08F0709_0200050_0206195.wav	98320
data/format.10/A08M0257_0238095_0241615.wav	56320
data/format.10/A08M0206_0944854_0951437.wav	105328
data/format.10/A08M0371_0114490_0121684.wav	115104
data/format.10/A08F0499_0539041_0544833.wav	92672
data/format.10/A08M0186_0878397_0881244.wav	45552
data/format.10/A08M0461_1068559_1074680.wav	97920
data/format.10/A07M0792_0827445_0837777.wav	165312
data/format.10/A08M0275_0409938_0413579.wav	58256
data/format.10/A07M0841_0975544_0981021.wav	87632
data/format.10/A08F0313_0437698_0450819.wav	209936
data/format.10/A08M0550_1244406_1248060.wav	58400
data/format.10/A08M0186_1097354_1101283.wav	62880
data/format.10/A08M0701_0251591_0257180.wav	89424
data/format.10/A08M0189_0342920_0347954.wav	80544
data/format.10/A08F0798_0133959_0136694.wav	43760
data/format.10/A07M0896_0674398_0680100.wav	91232
data/format.10/A08M0215_1095168_1102704.wav	120480
data/format.10/A08M0209_0375889_0386298.wav	166544
data/format.10/A07M0907_1091737_1094513.wav	44320
data/format.10/A08M0504_0649557_0653198.wav	58256
data/format.10/A08M0725_0207832_0219637.wav	188880
data/format.10/A07M0872_0332462_0338299.wav	93392
data/format.10/A08M0809_1267055_1275282.wav	131520
data/format.10/A08F0935_1007397_1012299.wav	78400
data/format.10/A08F0920_0891917_0902823.wav	174496
data/format.10/A08M0461_0214104_0220551.wav	103152
data/format.10/A08M0301_0284780_0296246.wav	183456
data/format.10/A07M0926_0585665_0597324.wav	186544
data/format.10/A08M0214_0176197_0182221.wav	96384
data/format.10/A08M0760_0127166_0139133.wav	191472
data/format.10/A07M0872_0127358_0132800.wav	87072
data/format.10/A08M0488_0265758_0267924.wav	34656
data/format.10/A07M0843_0955172_0963009.wav	125392
data/format.10/A07M0851_0364244_0368355.wav	65776
data/format.10/A08M0301_0765404_0767412.wav	32128
data/format.10/A08F0498_0951721_0958677.wav	111296
data/format.10/A07M0869_0904605_0908282.wav	58832
data/format.10/A07M0816_0675978_0678643.wav	42640
data/format.10/A07M0857_0745358_0748704.wav	53536
data/format.10/A08M0712_0404068_0412836.wav	140288
data/format.10/A08M0206_0137078_0143864.wav	108576
data/format.10/A07M0843_1135602_1146028.wav	166880
data/format.10/A08M0834_0647391_0649915.wav	40384
data/format.10/A07M0816_0210140_0218004.wav	125824
data/format.10/A08M0186_0193854_0195910.wav	32896
data/format.10/A07M0781_0847639_0856189.wav	136800
data/format.10/A08M0689_0625603_0631406.wav	92848
data/format.10/A08F0798_0204022_0215427.wav	182480
data/format.10/A07M0781_0796047_0801753.wav	91296
data/format.10/A08M0786_0127961_0131844.wav	62128
data/format.10/A08F0742_0169147_0180100.wav	175248
data/format.10/A08F0798_1025021_1032174.wav	114400
data/format.10/A08M0371_0721005_0731312.wav	164912
data/format.10/A08M0504_0043880_0046481.wav	41616
data/format.10/A08F0920_0698700_0709219.wav	168304
data/format.10/A07M0896_1096281_1100525.wav	68000
data/format.10/A08M0488_0530068_0535439.wav	85936
data/format.10/A07M0797_0018649_0020750.wav	33616
data/format.10/A07M0896_1206504_1212981.wav	103680
data/format.10/A08M0689_1069884_1075398.wav	88320
data/format.10/A08M0834_0557971_0560546.wav	41200
data/format.10/A08M0809_0022508_0025727.wav	51504
data/format.10/A07M0956_0457613_0462401.wav	76608
data/format.10/A07M0848_0350014_0352869.wav	45680
data/format.10/A08M0186_1344702_1348077.wav	54080
data/format.10/A08F0499_0871543_0873882.wav	37424
data/format.10/A07M0956_0196854_0200030.wav	50816
data/format.10/A08M0504_0549737_0551749.wav	32192
data/format.10/A07M0869_1066780_1073351.wav	105120
data/format.10/A08M0809_1229976_1236083.wav	97600
data/format.10/A08M0701_0876837_0882691.wav	93664
data/format.10/A08M0301_1172724_1176152.wav	54880
data/format.10/A08M0763_0773762_0782971.wav	147344
data/format.10/A08M0744_1017568_1023075.wav	88160
data/format.10/A08M0257_0242430_0245518.wav	49408
data/format.10/A08M0744_0427435_0433460.wav	96400
data/format.10/A08M0784_0529372_0532831.wav	55344
data/format.10/A08M0463_0651643_0654051.wav	38528
data/format.10/A08F0709_0809799_0814818.wav	80304
data/format.10/A07M0907_0289181_0300526.wav	181520
data/format.10/A08M0809_0315962_0321593.wav	90096
data/format.10/A08M0784_0240491_0250835.wav	165504
data/format.10/A08M0189_0136824_0149126.wav	196832
data/format.10/A07M0904_0711590_0713908.wav	37088
data/format.10/A08M0585_0116315_0126530.wav	163440
data/format.10/A07M0841_0328315_0336225.wav	126560
data/format.10/A07M0857_0646938_0657187.wav	163984
data/format.10/A08M0809_0834508_0840735.wav	99632
data/format.10/A08M0701_0398297_0400366.wav	33104
data/format.10/A07M0857_0047170_0058574.wav	182464
data/format.10/A08F0742_0048969_0051580.wav	41776
data/format.10/A07M0862_0153239_0156165.wav	46816
data/format.10/A08F0686_0940890_0943602.wav	43392
data/format.10/A07M0816_0204777_0209553.wav	76416
data/format.10/A07M0829_0274557_0285749.wav	179072
data/format.10/A08M0209_0645973_0649518.wav	56720
data/format.10/A08M0528_1044252_1054828.wav	169280
data/format.10/A07M0961_0655038_0657685.wav	42352
data/format.10/A08M0461_0293901_0296724.wav	45168
data/format.10/A07M0804_0064108_0076058.wav	191200
data/format.10/A07M0781_0617421_0627460.wav	160624
data/format.10/A07M0841_1112166_1123020.wav	173600
data/format.10/A08M0189_0533163_0535903.wav	43840
data/format.10/A08M0701_1137266_1139521.wav	36000
data/format.10/A08M0701_0235384_0240741.wav	85712
data/format.10/A07M0956_0294971_0299856.wav	78160
data/format.10/A08F0176_0956890_0959588.wav	43168
data/format.10/A08F0323_0202674_0206722.wav	64768
data/format.10/A07M0829_0126271_0139827.wav	216896
data/format.10/A08M0528_0130223_0134197.wav	63584
data/format.10/A07M0956_0241367_0247755.wav	102208
data/format.10/A08M0744_0566798_0570881.wav	65328
data/format.10/A08M0209_0399282_0409778.wav	167936
data/format.10/A08M0689_0697322_0699801.wav	39664
data/format.10/A08M0206_0341202_0352353.wav	178416
data/format.10/A07M0848_0137261_0142586.wav	85200
data/format.10/A07M0792_0425004_0437704.wav	203200
data/format.10/A08M0786_1349606_1355380.wav	92320
data/format.10/A08M0615_0643061_0645786.wav	43600
data/format.10/A08M0186_1170084_1177605.wav	120480
data/format.10/A08M0701_0375869_0378559.wav	43040
data/format.10/A08M0528_0542008_0544196.wav	35008
data/format.10/A08F0935_0630727_0632873.wav	34336
data/format.10/A08M0725_0420580_0432456.wav	190016
data/format.10/A08M0672_0381467_0391761.wav	164704
data/format.10/A08M0488_0980748_0988218.wav	119520
data/format.10/A08F0176_0839815_0841952.wav	34192
data/format.10/A08M0206_0828837_0835839.wav	112032
data/format.10/A07M0872_0511339_0515153.wav	61024
data/format.10/A08M0215_0977999_0982290.wav	68656
data/format.10/A08M0488_0076000_0084205.wav	131280
data/format.10/A08M0220_1115446_1125873.wav	166720
data/format.10/A08F0176_0862152_0865283.wav	50096
data/format.10/A08M0786_0229805_0233065.wav	52160
data/format.10/A07M0792_1073060_1081867.wav	140960
data/format.10/A08M0585_0384557_0387197.wav	42240
data/format.10/A07M0896_0427141_0429786.wav	42320
data/format.10/A08M0206_1140323_1146771.wav	103200
data/format.10/A07M0848_0067802_0077725.wav	158768
data/format.10/A08M0689_0608170_0612092.wav	62752
data/format.10/A08F0313_0494412_0503085.wav	138768
data/format.10/A08M0488_0702867_0708010.wav	82288
data/format.10/A07M0843_0917480_0919524.wav	32704
data/format.10/A07M0896_0325716_0328210.wav	39904
data/format.10/A08M0301_1159153_1163135.wav	63680
data/format.10/A07M0926_1142742_1152769.wav	160480
data/format.10/A08M0220_0516078_0522495.wav	102672
data/format.10/A08M0672_1006296_1013703.wav	118400
data/format.10/A08F0930_0892020_0897710.wav	91040
data/format.10/A08F0323_0236440_0239921.wav	55696
data/format.10/A08M0834_0084022_0087363.wav	53456
data/format.10/A08F0552_0898868_0907877.wav	144144
data/format.10/A08M0528_0091053_0094068.wav	48240
data/format.10/A08F0742_0229300_0234754.wav	87264
data/format.10/A08F0920_1116552_1120848.wav	68800
data/format.10/A08F0930_0613812_0621312.wav	120000
data/format.10/A08F0313_0473282_0484541.wav	180144
data/format.10/A07M0926_0470091_0475396.wav	84880
data/format.10/A08M0301_0307994_0313023.wav	80464
data/format.10/A08M0206_0480430_0488431.wav	128016
data/format.10/A07M0774_0863160_0875798.wav	202208
data/format.10/A07M0804_1051007_1061248.wav	163840
data/format.10/A08M0209_0239518_0248457.wav	143024
data/format.10/A08M0174_0368172_0375727.wav	120880
data/format.10/A08M0528_0834459_0836492.wav	32528
data/format.10/A07M0862_0805031_0807358.wav	37232
data/format.10/A08M0550_0450491_0456150.wav	90544
data/format.10/A08F0709_0881899_0893354.wav	183280
data/format.10/A08M0852_0162282_0168207.wav	94800
data/format.10/A08F0742_0351750_0356905.wav	82480
data/format.10/A08M0371_1119516_1122335.wav	45120
data/format.10/A08M0322_0947155_0950985.wav	61280
data/format.10/A07M0841_1036707_1047568.wav	173759
data/format.10/A08M0186_0941756_0944192.wav	38976
data/format.10/A07M0872_0067298_0078173.wav	174000
data/format.10/A08F0686_0119438_0121961.wav	40368
data/format.10/A08M0257_0411570_0419938.wav	133888
data/format.10/A08M0786_0052521_0056326.wav	60880
data/format.10/A08F0798_0825904_0837026.wav	177952
data/format.10/A08F0552_0264731_0269265.wav	72544
data/format.10/A08F0499_0245146_0257219.wav	193168
data/format.10/A08M0615_0141944_0145302.wav	53728
data/format.10/A08F0742_0713197_0722769.wav	153152
data/format.10/A07M0869_0162052_0173878.wav	189216
data/format.10/A07M0804_1147385_1154273.wav	110240
data/format.10/A07M0873_0281247_0285424.wav	66832
data/format.10/A08M0701_0542608_0548382.wav	92384
data/format.10/A07M0792_0444563_0450381.wav	93088
data/format.10/A08M0322_0750641_0753057.wav	38656
data/format.10/A07M0869_0180086_0189134.wav	144768
data/format.10/A08F0742_0630707_0633160.wav	39248
data/format.10/A08M0744_0536202_0545632.wav	150880
data/format.10/A07M0873_0845525_0848206.wav	42896
data/format.10/A08M0763_0161919_0166039.wav	65920
data/format.10/A08M0277_0433031_0442178.wav	146352
data/format.10/A07M0841_0704506_0708940.wav	70944
data/format.10/A08M0712_0629153_0640088.wav	174960
data/format.10/A08M0206_0042664_0048964.wav	100800
data/format.10/A07M0804_1178123_1181362.wav	51840
data/format.10/A08F0498_1215693_1221000.wav	84960
data/format.10/A08F0920_0769540_0780059.wav	168304
data/format.10/A08M0809_0334025_0339561.wav	88576
data/format.10/A07M0926_1131897_1142308.wav	166560
data/format.10/A07M0792_0965500_0970267.wav	76272
data/format.10/A08M0220_0389248_0394653.wav	86480
data/format.10/A07M0841_0483213_0495123.wav	190560
data/format.10/A08M0214_0117918_0121342.wav	54784
data/format.10/A08M0760_1273286_1282333.wav	144640
data/format.10/A07M0850_1146482_1156517.wav	160640
data/format.10/A08M0784_0518227_0523219.wav	79872
data/format.10/A07M0872_0396318_0404149.wav	125296
data/format.10/A08M0834_0031252_0035844.wav	73472
data/format.10/A07M0926_0315220_0325300.wav	161280
data/format.10/A08M0689_0913709_0923314.wav	153680
data/format.10/A07M0907_0700815_0703426.wav	41776
data/format.10/A08M0277_0738138_0742691.wav	72848
data/format.10/A07M0904_0263257_0273454.wav	163152
data/format.10/A08M0322_1105525_1110137.wav	73760
data/format.10/A07M0873_0756515_0758770.wav	36080
data/format.10/A07M0961_0856922_0868594.wav	186752
data/format.10/A08M0277_0576391_0578816.wav	38800
data/format.10/A08F0686_0930162_0932536.wav	37984
data/format.10/A08M0461_0370752_0380243.wav	151856
data/format.10/A08F0930_0998472_1008913.wav	167008
data/format.10/A08M0701_1087380_1099434.wav	192800
data/format.10/A08F0499_0076281_0079744.wav	55408
data/format.10/A08F0499_1017879_1022662.wav	76480
data/format.10/A08F0499_1049479_1055275.wav	92800
data/format.10/A08M0615_0117621_0127825.wav	163264
data/format.10/A08M0186_0179788_0189709.wav	158736
data/format.10/A08F0798_0186338_0198090.wav	188032
data/format.10/A07M0869_0633596_0636445.wav	45584
data/format.10/A08M0461_0203786_0209131.wav	85520
data/format.10/A08F0686_0267888_0271268.wav	54080
data/format.10/A08F0709_0161247_0163448.wav	35216
data/format.10/A08M0215_1081946_1085006.wav	48960
data/format.10/A08M0189_1048883_1055717.wav	109440
data/format.10/A08M0174_0349535_0354766.wav	83696
data/format.10/A08M0257_0120949_0131521.wav	169152
data/format.10/A07M0804_0688711_0698992.wav	164496
data/format.10/A07M0926_0069565_0077410.wav	125520
data/format.10/A08M0834_0628310_0631688.wav	54048
data/format.10/A07M0816_0625664_0628684.wav	48320
data/format.10/A08F0313_0134246_0144127.wav	158096
data/format.10/A08F0935_0649016_0651986.wav	47520
data/format.10/A07M0843_1065954_1077084.wav	178080
data/format.10/A08M0174_0489980_0495552.wav	89152
data/format.10/A08M0322_0386965_0391084.wav	65904
data/format.10/A07M0869_1030364_1038352.wav	127840
data/format.10/A08F0798_0688878_0691447.wav	41104
data/format.10/A07M0850_0237570_0247083.wav	152208
data/format.10/A08M0206_0886831_0895283.wav	135232
data/format.10/A08M0763_0874124_0877953.wav	61264
data/format.10/A08F0323_1051282_1057324.wav	96640
data/format.10/A07M0829_0304383_0310904.wav	104336
data/format.10/A08M0784_0670664_0681210.wav	168736
data/format.10/A08M0215_0766803_0771965.wav	82592
